,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
635,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,21.0,4.0,3:32,21.3,1.0,2.5,8.4,2.0,missed,"West, David",P2561,2.7,0.0,0.0,al jefferson,P2744
636,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,22.0,4.0,2:19,9.0,2.0,4.4,8.4,2.0,missed,"Hibbert, Roy",P201579,2.7,0.0,0.0,al jefferson,P2744
637,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,1.0,1.0,10:54,8.3,0.0,0.9,2.5,2.0,made,"Covington, Robert",P203496,1.9,1.0,2.0,al jefferson,P2744
638,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,2.0,1.0,8:47,10.4,1.0,1.4,7.6,2.0,missed,"Noel, Nerlens",P203457,1.8,0.0,0.0,al jefferson,P2744
639,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,3.0,1.0,8:27,17.0,0.0,0.6,1.8,2.0,made,"Mbah a Moute, Luc",P201601,5.8,1.0,2.0,al jefferson,P2744
640,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,4.0,1.0,8:06,16.5,0.0,1.2,0.1,2.0,made,"Noel, Nerlens",P203457,0.0,1.0,2.0,al jefferson,P2744
641,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,5.0,1.0,6:27,13.0,1.0,3.6,8.9,2.0,made,"Mbah a Moute, Luc",P201601,2.5,1.0,2.0,al jefferson,P2744
642,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,6.0,1.0,4:11,13.9,0.0,3.1,16.3,2.0,missed,"Mbah a Moute, Luc",P201601,3.3,0.0,0.0,al jefferson,P2744
643,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,7.0,2.0,5:14,3.8,0.0,0.6,10.3,2.0,missed,"Mbah a Moute, Luc",P201601,3.4,0.0,0.0,al jefferson,P2744
644,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,8.0,2.0,3:51,3.4,1.0,2.4,2.6,2.0,made,"Mbah a Moute, Luc",P201601,0.9,1.0,2.0,al jefferson,P2744
645,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,9.0,3.0,10:20,14.7,0.0,2.0,14.0,2.0,missed,"Mbah a Moute, Luc",P201601,2.5,0.0,0.0,al jefferson,P2744
646,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,10.0,3.0,8:49,6.7,2.0,5.9,5.3,2.0,missed,"Mbah a Moute, Luc",P201601,2.2,0.0,0.0,al jefferson,P2744
647,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,11.0,3.0,8:23,8.1,1.0,2.9,11.0,2.0,missed,"Mbah a Moute, Luc",P201601,2.9,0.0,0.0,al jefferson,P2744
648,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,12.0,3.0,6:05,12.1,1.0,2.4,5.5,2.0,made,"Mbah a Moute, Luc",P201601,1.1,1.0,2.0,al jefferson,P2744
649,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,13.0,4.0,6:31,6.0,1.0,2.6,7.1,2.0,made,"Mbah a Moute, Luc",P201601,1.4,1.0,2.0,al jefferson,P2744
650,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,14.0,4.0,4:14,14.8,2.0,2.8,4.5,2.0,missed,"Mbah a Moute, Luc",P201601,0.5,0.0,0.0,al jefferson,P2744
651,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,15.0,4.0,4:11,24.0,0.0,0.0,2.6,2.0,made,"Covington, Robert",P203496,0.5,1.0,2.0,al jefferson,P2744
652,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,16.0,4.0,3:04,11.0,0.0,1.5,2.9,2.0,made,"Noel, Nerlens",P203457,1.6,1.0,2.0,al jefferson,P2744
653,G21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8.0,17.0,4.0,2:30,6.4,0.0,0.9,2.6,2.0,missed,"Mbah a Moute, Luc",P201601,1.6,0.0,0.0,al jefferson,P2744
654,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,1.0,1.0,11:29,10.6,0.0,1.9,8.1,2.0,missed,"Gortat, Marcin",P101162,3.1,0.0,0.0,al jefferson,P2744
655,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,2.0,1.0,7:10,18.7,0.0,1.1,17.1,2.0,missed,"Gortat, Marcin",P101162,5.4,0.0,0.0,al jefferson,P2744
656,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,3.0,1.0,5:04,8.0,1.0,1.8,8.5,2.0,missed,"Gortat, Marcin",P101162,4.1,0.0,0.0,al jefferson,P2744
657,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,4.0,2.0,3:31,4.9,0.0,3.1,6.9,2.0,made,Nene,P2403,2.2,1.0,2.0,al jefferson,P2744
658,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,5.0,2.0,2:56,12.5,1.0,3.9,6.4,2.0,missed,Nene,P2403,2.1,0.0,0.0,al jefferson,P2744
659,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,6.0,3.0,6:08,9.0,2.0,5.6,3.6,2.0,missed,"Gortat, Marcin",P101162,1.2,0.0,0.0,al jefferson,P2744
660,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,7.0,3.0,3:26,6.7,0.0,1.0,18.9,2.0,missed,"Gortat, Marcin",P101162,6.6,0.0,0.0,al jefferson,P2744
661,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,8.0,4.0,4:46,24.0,0.0,0.2,2.2,2.0,made,"Blair, DeJuan",P201971,1.6,1.0,2.0,al jefferson,P2744
662,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,9.0,4.0,3:24,0.7,1.0,4.1,6.5,2.0,made,"Gortat, Marcin",P101162,1.2,1.0,2.0,al jefferson,P2744
663,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,10.0,4.0,2:19,11.7,0.0,1.2,14.2,2.0,missed,"Gortat, Marcin",P101162,6.5,0.0,0.0,al jefferson,P2744
664,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,11.0,4.0,1:08,8.5,1.0,6.0,6.2,2.0,missed,"Gortat, Marcin",P101162,2.8,0.0,0.0,al jefferson,P2744
665,G21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7.0,12.0,4.0,0:42,1.2,2.0,3.5,16.5,2.0,missed,"Gortat, Marcin",P101162,2.9,0.0,0.0,al jefferson,P2744
666,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,1.0,1.0,11:00,6.1,0.0,0.8,8.3,2.0,missed,"Pierce, Paul",P1718,1.1,0.0,0.0,al jefferson,P2744
667,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,2.0,1.0,10:30,10.9,0.0,1.3,17.3,2.0,made,"Gortat, Marcin",P101162,6.0,1.0,2.0,al jefferson,P2744
668,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,3.0,1.0,9:52,10.4,2.0,4.7,8.4,2.0,missed,"Gortat, Marcin",P101162,2.4,0.0,0.0,al jefferson,P2744
669,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,4.0,1.0,4:57,6.8,2.0,6.1,4.0,2.0,missed,"Gortat, Marcin",P101162,2.1,0.0,0.0,al jefferson,P2744
670,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,5.0,2.0,5:09,5.4,1.0,1.0,12.8,2.0,missed,Nene,P2403,4.0,0.0,0.0,al jefferson,P2744
671,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,6.0,2.0,2:30,11.0,1.0,3.3,9.8,2.0,made,"Gortat, Marcin",P101162,2.4,1.0,2.0,al jefferson,P2744
672,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,7.0,2.0,1:31,11.6,1.0,4.3,6.3,2.0,missed,"Gortat, Marcin",P101162,2.3,0.0,0.0,al jefferson,P2744
673,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,8.0,2.0,1:12,13.0,1.0,2.6,8.9,2.0,made,"Gortat, Marcin",P101162,3.1,1.0,2.0,al jefferson,P2744
674,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,9.0,3.0,11:09,10.0,0.0,0.4,3.4,2.0,made,"Pierce, Paul",P1718,0.1,1.0,2.0,al jefferson,P2744
675,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,10.0,3.0,9:33,9.0,1.0,4.6,4.2,2.0,missed,"Gortat, Marcin",P101162,0.4,0.0,0.0,al jefferson,P2744
676,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,11.0,3.0,9:04,3.9,0.0,1.3,14.7,2.0,missed,"Gortat, Marcin",P101162,4.3,0.0,0.0,al jefferson,P2744
677,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,12.0,3.0,7:34,4.0,1.0,4.0,10.0,2.0,made,"Gortat, Marcin",P101162,1.8,1.0,2.0,al jefferson,P2744
678,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,13.0,3.0,6:08,8.3,0.0,1.2,4.5,2.0,missed,Nene,P2403,0.0,0.0,0.0,al jefferson,P2744
679,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,14.0,3.0,4:56,10.9,1.0,4.0,13.6,2.0,made,"Gortat, Marcin",P101162,3.7,1.0,2.0,al jefferson,P2744
680,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,15.0,3.0,3:16,7.0,4.0,5.6,4.1,2.0,missed,"Seraphin, Kevin",P202338,0.0,0.0,0.0,al jefferson,P2744
681,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,16.0,4.0,4:21,6.8,1.0,4.4,7.8,2.0,made,Nene,P2403,0.9,1.0,2.0,al jefferson,P2744
682,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,17.0,4.0,3:32,7.0,0.0,0.8,17.8,2.0,made,Nene,P2403,5.1,1.0,2.0,al jefferson,P2744
683,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,18.0,4.0,2:39,7.2,1.0,5.1,7.0,2.0,missed,"Gortat, Marcin",P101162,1.6,0.0,0.0,al jefferson,P2744
684,G21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4.0,19.0,4.0,1:20,7.8,0.0,0.7,13.1,2.0,made,"Beal, Bradley",P203078,3.7,1.0,2.0,al jefferson,P2744
685,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,1.0,1.0,11:26,14.4,1.0,2.4,10.0,2.0,missed,"Nurkic, Jusuf",P203994,1.8,0.0,0.0,al jefferson,P2744
686,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,2.0,1.0,9:36,9.5,1.0,2.0,5.8,2.0,missed,"Nurkic, Jusuf",P203994,1.5,0.0,0.0,al jefferson,P2744
687,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,3.0,1.0,4:04,16.3,0.0,0.9,15.6,2.0,missed,"Gee, Alonzo",P202087,4.2,0.0,0.0,al jefferson,P2744
688,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,4.0,2.0,4:32,14.0,0.0,0.7,17.9,2.0,missed,"Chandler, Wilson",P201163,4.8,0.0,0.0,al jefferson,P2744
689,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,5.0,2.0,3:20,10.5,0.0,1.0,15.1,2.0,missed,"Hickson, JJ",P201581,3.9,0.0,0.0,al jefferson,P2744
690,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,6.0,2.0,2:32,7.8,1.0,1.8,7.7,2.0,made,"Hickson, JJ",P201581,4.0,1.0,2.0,al jefferson,P2744
691,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,7.0,2.0,0:13,6.0,1.0,3.0,5.8,2.0,made,"Gee, Alonzo",P202087,1.9,1.0,2.0,al jefferson,P2744
692,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,8.0,3.0,11:30,6.1,1.0,6.2,4.7,2.0,missed,"Nurkic, Jusuf",P203994,0.0,0.0,0.0,al jefferson,P2744
693,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,9.0,3.0,11:11,17.2,0.0,0.5,3.7,2.0,made,"Nurkic, Jusuf",P203994,1.8,1.0,2.0,al jefferson,P2744
694,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,10.0,3.0,8:52,13.1,0.0,1.1,10.0,2.0,missed,"Hickson, JJ",P201581,3.8,0.0,0.0,al jefferson,P2744
695,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,11.0,3.0,5:50,7.1,1.0,3.9,6.4,2.0,made,"McGee, JaVale",P201580,1.7,1.0,2.0,al jefferson,P2744
696,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,12.0,3.0,4:41,14.6,0.0,1.0,16.6,2.0,made,"McGee, JaVale",P201580,6.3,1.0,2.0,al jefferson,P2744
697,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,13.0,3.0,2:52,6.0,0.0,1.2,7.1,2.0,made,"Hickson, JJ",P201581,1.4,1.0,2.0,al jefferson,P2744
698,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,14.0,3.0,2:18,13.9,0.0,3.8,14.8,2.0,missed,"Hickson, JJ",P201581,2.1,0.0,0.0,al jefferson,P2744
699,G21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18.0,15.0,3.0,1:36,10.8,1.0,2.4,3.4,2.0,made,"Gallinari, Danilo",P201568,0.5,1.0,2.0,al jefferson,P2744
700,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,1.0,1.0,9:51,24.0,1.0,4.8,0.6,2.0,made,"Duncan, Tim",P1495,1.8,1.0,2.0,al jefferson,P2744
701,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,2.0,1.0,8:32,2.0,1.0,7.9,4.4,2.0,made,"Duncan, Tim",P1495,0.7,1.0,2.0,al jefferson,P2744
702,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,3.0,2.0,9:05,14.1,0.0,1.0,16.1,2.0,missed,"Baynes, Aron",P203382,6.2,0.0,0.0,al jefferson,P2744
703,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,4.0,2.0,8:43,12.1,0.0,0.9,6.3,2.0,missed,"Diaw, Boris",P2564,1.9,0.0,0.0,al jefferson,P2744
704,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,5.0,2.0,6:12,23.0,0.0,0.0,4.8,2.0,made,"Bonner, Matt",P2588,0.9,1.0,2.0,al jefferson,P2744
705,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,6.0,2.0,4:41,8.5,1.0,4.1,5.2,2.0,made,"Duncan, Tim",P1495,2.2,1.0,2.0,al jefferson,P2744
706,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,7.0,3.0,10:09,15.9,0.0,0.8,12.8,2.0,missed,"Bonner, Matt",P2588,3.2,0.0,0.0,al jefferson,P2744
707,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,8.0,3.0,9:58,19.6,0.0,0.9,14.8,2.0,made,"Leonard, Kawhi",P202695,5.7,1.0,2.0,al jefferson,P2744
708,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,9.0,3.0,9:35,17.0,0.0,1.3,3.4,2.0,made,"Green, Danny",P201980,1.8,1.0,2.0,al jefferson,P2744
709,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,10.0,3.0,8:59,14.4,0.0,0.9,11.8,2.0,made,"Bonner, Matt",P2588,3.6,1.0,2.0,al jefferson,P2744
710,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,11.0,3.0,4:30,13.0,0.0,1.0,11.8,2.0,missed,"Diaw, Boris",P2564,1.7,0.0,0.0,al jefferson,P2744
711,G21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9.0,12.0,3.0,3:01,10.9,0.0,1.0,0.9,2.0,made,"Diaw, Boris",P2564,0.4,1.0,2.0,al jefferson,P2744
712,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,1.0,1.0,4:04,16.1,1.0,2.6,7.4,2.0,missed,"Stoudemire, Amar'e",P2405,2.9,0.0,0.0,al jefferson,P2744
713,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,2.0,1.0,3:30,7.7,1.0,5.8,8.6,2.0,missed,"Stoudemire, Amar'e",P2405,2.5,0.0,0.0,al jefferson,P2744
714,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,3.0,1.0,2:54,11.1,1.0,2.6,7.3,2.0,missed,"Stoudemire, Amar'e",P2405,2.2,0.0,0.0,al jefferson,P2744
715,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,4.0,1.0,0:39,9.2,0.0,4.3,17.7,2.0,missed,"Aldrich, Cole",P202332,3.8,0.0,0.0,al jefferson,P2744
716,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,5.0,2.0,8:13,16.4,0.0,0.9,17.9,2.0,missed,"Aldrich, Cole",P202332,5.8,0.0,0.0,al jefferson,P2744
717,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,6.0,2.0,0:55,13.8,0.0,0.4,3.1,2.0,made,"Stoudemire, Amar'e",P2405,5.1,1.0,2.0,al jefferson,P2744
718,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,7.0,3.0,11:32,15.9,0.0,0.9,5.0,2.0,missed,"Amundson, Lou",P200811,1.7,0.0,0.0,al jefferson,P2744
719,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,8.0,3.0,10:19,8.1,1.0,2.5,5.6,2.0,missed,"Amundson, Lou",P200811,1.4,0.0,0.0,al jefferson,P2744
720,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,9.0,3.0,8:50,9.7,2.0,4.1,7.5,2.0,missed,"Amundson, Lou",P200811,1.6,0.0,0.0,al jefferson,P2744
721,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,10.0,3.0,6:37,7.5,1.0,6.7,4.8,2.0,made,"Amundson, Lou",P200811,2.4,1.0,2.0,al jefferson,P2744
722,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,11.0,3.0,5:45,9.3,1.0,4.6,11.0,2.0,missed,"Amundson, Lou",P200811,3.4,0.0,0.0,al jefferson,P2744
723,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,12.0,4.0,5:26,7.6,1.0,5.1,4.8,2.0,made,"Smith, Jason",P201160,2.6,1.0,2.0,al jefferson,P2744
724,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,13.0,4.0,3:47,9.4,5.0,5.6,10.3,2.0,missed,"Amundson, Lou",P200811,2.3,0.0,0.0,al jefferson,P2744
725,G21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5.0,14.0,4.0,1:43,5.2,3.0,8.0,3.0,2.0,made,"Aldrich, Cole",P202332,1.1,1.0,2.0,al jefferson,P2744
726,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,1.0,1.0,4:01,14.4,0.0,0.7,10.1,2.0,missed,"Irving, Kyrie",P202681,2.2,0.0,0.0,al jefferson,P2744
727,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,2.0,1.0,1:27,7.0,0.0,1.6,13.5,2.0,made,"Mozgov, Timofey",P202389,4.3,1.0,2.0,al jefferson,P2744
728,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,3.0,2.0,11:05,12.5,0.0,0.4,3.6,2.0,made,"Mozgov, Timofey",P202389,1.9,1.0,2.0,al jefferson,P2744
729,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,4.0,2.0,9:35,8.8,1.0,4.9,4.8,2.0,made,"Mozgov, Timofey",P202389,0.9,1.0,2.0,al jefferson,P2744
730,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,5.0,2.0,9:01,13.5,0.0,1.0,16.0,2.0,made,"Mozgov, Timofey",P202389,5.5,1.0,2.0,al jefferson,P2744
731,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,6.0,2.0,7:57,15.0,0.0,0.6,2.8,2.0,made,"Love, Kevin",P201567,5.6,1.0,2.0,al jefferson,P2744
732,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,7.0,2.0,6:36,15.8,1.0,3.4,9.8,2.0,made,"Mozgov, Timofey",P202389,3.2,1.0,2.0,al jefferson,P2744
733,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,8.0,2.0,5:27,22.0,0.0,0.7,16.6,2.0,missed,"Mozgov, Timofey",P202389,4.8,0.0,0.0,al jefferson,P2744
734,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,9.0,4.0,10:27,12.0,1.0,3.8,7.8,2.0,missed,"Haywood, Brendan",P2217,3.3,0.0,0.0,al jefferson,P2744
735,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,10.0,4.0,10:08,15.3,0.0,2.1,15.6,2.0,missed,"Marion, Shawn",P1890,3.4,0.0,0.0,al jefferson,P2744
736,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,11.0,4.0,8:30,12.1,2.0,4.4,8.6,2.0,missed,"Haywood, Brendan",P2217,1.8,0.0,0.0,al jefferson,P2744
737,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,12.0,4.0,6:01,12.9,0.0,0.8,7.0,2.0,made,"Dellavedova, Matthew",P203521,3.6,1.0,2.0,al jefferson,P2744
738,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,13.0,4.0,4:21,10.0,0.0,0.0,5.0,2.0,made,"Haywood, Brendan",P2217,2.1,1.0,2.0,al jefferson,P2744
739,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,14.0,4.0,3:59,16.7,0.0,0.9,13.2,2.0,made,"Haywood, Brendan",P2217,2.7,1.0,2.0,al jefferson,P2744
740,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,15.0,4.0,2:13,17.3,0.0,1.5,17.1,2.0,missed,"Haywood, Brendan",P2217,6.3,0.0,0.0,al jefferson,P2744
741,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,16.0,4.0,1:45,19.0,0.0,1.1,17.3,2.0,made,"Dellavedova, Matthew",P203521,7.8,1.0,2.0,al jefferson,P2744
742,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,1.0,1.0,2:04,9.6,0.0,1.2,4.3,2.0,made,"Napier, Shabazz",P203894,4.4,1.0,2.0,al jefferson,P2744
743,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,2.0,1.0,1:03,9.0,1.0,3.8,9.3,2.0,made,"Haslem, Udonis",P2617,2.8,1.0,2.0,al jefferson,P2744
744,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,3.0,2.0,10:38,12.7,2.0,4.5,4.8,2.0,missed,"Bosh, Chris",P2547,1.4,0.0,0.0,al jefferson,P2744
745,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,4.0,2.0,9:00,11.6,1.0,2.2,4.5,2.0,made,"Bosh, Chris",P2547,2.1,1.0,2.0,al jefferson,P2744
746,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,5.0,2.0,7:28,6.6,1.0,1.7,7.4,2.0,missed,"Bosh, Chris",P2547,1.9,0.0,0.0,al jefferson,P2744
747,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,6.0,4.0,10:20,8.6,0.0,0.9,13.6,2.0,made,"Haslem, Udonis",P2617,6.3,1.0,2.0,al jefferson,P2744
748,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,7.0,4.0,7:55,9.0,0.0,-4.3,7.5,2.0,made,"Napier, Shabazz",P203894,3.9,1.0,2.0,al jefferson,P2744
749,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,8.0,4.0,7:05,3.5,2.0,3.2,9.4,2.0,made,"Bosh, Chris",P2547,4.4,1.0,2.0,al jefferson,P2744
750,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,9.0,4.0,6:31,9.4,0.0,3.1,8.4,2.0,missed,"Bosh, Chris",P2547,1.8,0.0,0.0,al jefferson,P2744
751,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,10.0,4.0,5:42,4.2,0.0,1.0,12.3,2.0,missed,"Bosh, Chris",P2547,3.8,0.0,0.0,al jefferson,P2744
752,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,11.0,4.0,5:12,14.9,1.0,2.1,5.8,2.0,missed,"Williams, Shawne",P200761,1.0,0.0,0.0,al jefferson,P2744
753,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,1.0,1.0,2:36,10.6,2.0,5.2,5.1,2.0,missed,"Young, Thaddeus",P201152,0.5,0.0,0.0,al jefferson,P2744
754,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,2.0,1.0,2:00,23.1,0.0,1.9,6.7,2.0,missed,"Budinger, Chase",P201978,2.5,0.0,0.0,al jefferson,P2744
755,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,3.0,1.0,0:44,12.0,0.0,0.5,3.9,2.0,made,"LaVine, Zach",P203897,2.9,1.0,2.0,al jefferson,P2744
756,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,4.0,2.0,10:01,23.6,0.0,0.4,2.0,2.0,missed,"Dieng, Gorgui",P203476,1.4,0.0,0.0,al jefferson,P2744
757,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,5.0,2.0,8:20,13.6,1.0,2.6,6.9,2.0,made,"Dieng, Gorgui",P203476,2.8,1.0,2.0,al jefferson,P2744
758,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,6.0,2.0,6:57,8.0,3.0,6.9,7.8,2.0,missed,"Dieng, Gorgui",P203476,2.1,0.0,0.0,al jefferson,P2744
759,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,7.0,2.0,1:04,9.8,1.0,1.4,9.6,2.0,missed,"Dieng, Gorgui",P203476,1.7,0.0,0.0,al jefferson,P2744
760,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,8.0,3.0,1:37,10.2,0.0,0.7,9.3,2.0,made,"Daniels, Troy",P203584,2.8,1.0,2.0,al jefferson,P2744
761,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,9.0,4.0,11:44,7.0,1.0,2.6,16.5,2.0,made,"Dieng, Gorgui",P203476,5.5,1.0,2.0,al jefferson,P2744
